,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
255301,06/26/2021,40141,25,Tillman County,OK,32.5,2355,2355.0,38.1,2321,41.6,1003,68.4,93.4,2741.0,37.8,2741.0,44.4,2688.0,48.2,1140.0,77.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
255371,06/26/2021,40027,25,Cleveland County,OK,37.5,106470,106469.0,43.4,101949,45.6,27065,69.1,93.4,121071.0,42.6,121060.0,49.3,114848.0,51.3,29544.0,75.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
255387,06/26/2021,40031,25,Comanche County,OK,35.3,42680,42680.0,42.2,41486,44.9,11434,73.3,93.4,51573.0,42.7,51569.0,50.9,49617.0,53.7,13237.0,84.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
255435,06/26/2021,40111,25,Okmulgee County,OK,28.7,11033,11033.0,33.8,10901,37.0,4503,61.5,93.4,12746.0,33.1,12746.0,39.1,12546.0,42.6,4999.0,68.2,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
255443,06/26/2021,40037,25,Creek County,OK,28.8,20583,20583.0,33.9,20233,37.0,8011,61.4,93.4,23815.0,33.3,23814.0,39.2,23273.0,42.5,8975.0,68.8,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
255467,06/26/2021,40087,25,McClain County,OK,34.5,13966,13966.0,41.1,13653,45.3,4669,73.3,93.4,16006.0,39.5,16006.0,47.1,15541.0,51.5,5132.0,80.6,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
255489,06/26/2021,40121,25,Pittsburg County,OK,30.3,13229,13228.0,35.5,13023,38.4,5303,59.7,93.4,15356.0,35.2,15354.0,41.2,15064.0,44.4,5877.0,66.2,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
255490,06/26/2021,40107,25,Okfuskee County,OK,33.2,3978,3978.0,39.0,3904,42.2,1603,74.5,93.4,4488.0,37.4,4487.0,44.0,4382.0,47.3,1659.0,77.1,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
255518,06/26/2021,40077,25,Latimer County,OK,23.9,2412,2412.0,27.9,2380,30.2,1013,45.4,93.4,2575.0,25.6,2575.0,29.8,2535.0,32.2,1050.0,47.1,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
255547,06/26/2021,40131,25,Rogers County,OK,31.2,28892,28891.0,36.7,28293,39.8,10655,69.2,93.4,33155.0,35.9,33153.0,42.1,32283.0,45.4,11757.0,76.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
255606,06/26/2021,40099,25,Murray County,OK,32.8,4613,4613.0,38.4,4571,42.2,1821,64.2,93.4,5183.0,36.8,5183.0,43.1,5095.0,47.0,1986.0,70.0,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
255623,06/26/2021,40019,25,Carter County,OK,29.9,14379,14379.0,35.7,14129,39.1,5350,64.6,93.4,17488.0,36.3,17487.0,43.5,17094.0,47.3,6289.0,75.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
255626,06/26/2021,40009,25,Beckham County,OK,29.4,6421,6420.0,35.4,6321,38.6,2226,69.2,93.4,7274.0,33.3,7273.0,40.1,7121.0,43.4,2472.0,76.9,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
255650,06/26/2021,40145,25,Wagoner County,OK,31.7,25736,25736.0,37.5,25100,40.6,8841,64.8,93.4,29488.0,36.3,29486.0,42.9,28540.0,46.2,9739.0,71.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
255707,06/26/2021,40065,25,Jackson County,OK,35.1,8617,8616.0,42.5,8492,46.1,2748,73.5,93.4,10022.0,40.9,10021.0,49.4,9807.0,53.2,3046.0,81.5,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
255713,06/26/2021,40015,25,Caddo County,OK,44.4,12777,12777.0,53.3,12414,57.5,4428,91.1,93.4,14293.0,49.7,14293.0,59.6,13748.0,63.6,4769.0,98.1,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
255729,06/26/2021,40089,25,McCurtain County,OK,21.5,7043,7042.0,25.8,6995,28.5,3273,53.7,93.4,8196.0,25.0,8195.0,30.0,8114.0,33.0,3554.0,58.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
255782,06/26/2021,40053,25,Grant County,OK,29.7,1286,1286.0,35.2,1279,38.8,644,66.6,93.4,1485.0,34.3,1485.0,40.7,1471.0,44.6,727.0,75.2,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
255825,06/26/2021,40149,25,Washita County,OK,27.0,2948,2946.0,32.1,2898,35.2,1230,60.4,93.4,3563.0,32.6,3561.0,38.8,3492.0,42.4,1481.0,72.7,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
255984,06/26/2021,40075,25,Kiowa County,OK,38.0,3305,3305.0,45.3,3247,49.1,1384,80.8,93.4,3761.0,43.2,3761.0,51.6,3680.0,55.6,1592.0,93.0,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
255985,06/26/2021,40057,25,Harmon County,OK,34.8,923,923.0,41.3,898,45.1,385,72.2,93.4,1068.0,40.3,1068.0,47.7,1032.0,51.9,447.0,83.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
256177,06/25/2021,40023,25,Choctaw County,OK,22.2,3252,3252.0,26.4,3227,29.0,1638,52.9,93.4,3687.0,25.1,3687.0,29.9,3655.0,32.9,1801.0,58.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
256282,06/25/2021,40089,25,McCurtain County,OK,21.4,7033,7032.0,25.8,6986,28.4,3269,53.6,93.4,8188.0,24.9,8187.0,30.0,8108.0,33.0,3552.0,58.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
256490,06/25/2021,40011,25,Blaine County,OK,31.1,2928,2928.0,37.4,2898,41.3,1114,58.4,93.4,3413.0,36.2,3413.0,43.6,3342.0,47.6,1276.0,66.9,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
256584,06/25/2021,40139,25,Texas County,OK,28.7,5745,5745.0,35.7,5672,39.6,1599,67.7,93.4,6728.0,33.7,6728.0,41.8,6600.0,46.0,1743.0,73.8,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
256605,06/25/2021,40147,25,Washington County,OK,28.4,14624,14624.0,33.7,14296,36.4,5875,57.7,93.4,17954.0,34.8,17953.0,41.3,17424.0,44.4,7232.0,71.0,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
256721,06/25/2021,40097,25,Mayes County,OK,27.9,11473,11473.0,32.9,11327,35.9,4725,60.8,93.4,13935.0,33.9,13935.0,40.0,13700.0,43.4,5590.0,72.0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
256835,06/25/2021,40137,25,Stephens County,OK,33.3,14356,14356.0,39.0,14149,42.6,6312,72.0,93.4,16935.0,39.3,16933.0,46.0,16615.0,50.0,7257.0,82.8,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
256874,06/25/2021,40103,25,Noble County,OK,42.4,4724,4724.0,50.2,4625,54.4,1810,81.3,93.4,5371.0,48.3,5371.0,57.1,5241.0,61.6,1984.0,89.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
256902,06/25/2021,40061,25,Haskell County,OK,27.8,3510,3510.0,32.7,3482,36.0,1627,63.2,93.4,3943.0,31.2,3942.0,36.7,3898.0,40.3,1746.0,67.8,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
256921,06/25/2021,40085,25,Love County,OK,29.7,3043,3043.0,35.3,2998,38.5,1208,60.2,93.4,3594.0,35.1,3594.0,41.7,3525.0,45.3,1373.0,68.4,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
256938,06/25/2021,40079,25,Le Flore County,OK,26.2,13053,13053.0,30.9,12874,33.9,5608,61.6,93.4,14522.0,29.1,14522.0,34.4,14253.0,37.6,5969.0,65.6,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
256968,06/25/2021,40021,25,Cherokee County,OK,31.1,15110,15110.0,36.2,14761,38.7,5082,61.5,93.4,18273.0,37.6,18273.0,43.8,17741.0,46.5,5872.0,71.1,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
256994,06/25/2021,40111,25,Okmulgee County,OK,28.6,11009,11009.0,33.7,10880,36.9,4501,61.4,93.4,12717.0,33.1,12717.0,39.0,12519.0,42.5,4998.0,68.2,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
257009,06/25/2021,40019,25,Carter County,OK,29.8,14356,14356.0,35.7,14108,39.0,5350,64.6,93.4,17451.0,36.3,17450.0,43.4,17061.0,47.2,6287.0,75.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
257028,06/25/2021,40057,25,Harmon County,OK,34.8,922,922.0,41.2,897,45.1,385,72.2,93.4,1067.0,40.2,1067.0,47.7,1032.0,51.9,447.0,83.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
257048,06/25/2021,40049,25,Garvin County,OK,33.5,9290,9290.0,40.0,9152,43.8,3863,76.5,93.4,10609.0,38.3,10609.0,45.7,10407.0,49.8,4226.0,83.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
257101,06/25/2021,40095,25,Marshall County,OK,30.6,5177,5177.0,35.9,5115,39.3,2279,61.6,93.4,6348.0,37.5,6348.0,44.0,6215.0,47.7,2658.0,71.8,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
257125,06/25/2021,40149,25,Washita County,OK,27.0,2944,2942.0,32.0,2895,35.1,1229,60.3,93.4,3560.0,32.6,3558.0,38.8,3489.0,42.3,1481.0,72.7,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
257149,06/25/2021,40083,25,Logan County,OK,23.3,11165,11165.0,27.1,10976,29.5,4009,51.0,93.4,12876.0,26.8,12876.0,31.3,12576.0,33.8,4512.0,57.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
257164,06/25/2021,40075,25,Kiowa County,OK,37.9,3299,3299.0,45.2,3242,49.0,1383,80.8,93.4,3757.0,43.1,3757.0,51.5,3676.0,55.6,1591.0,92.9,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
257165,06/25/2021,40087,25,McClain County,OK,34.5,13946,13946.0,41.0,13636,45.2,4662,73.2,93.4,15991.0,39.5,15991.0,47.0,15533.0,51.5,5132.0,80.6,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
257166,06/25/2021,40045,25,Ellis County,OK,26.7,1030,1030.0,31.0,1022,34.3,564,63.0,93.4,1146.0,29.7,1146.0,34.5,1138.0,38.2,639.0,71.4,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
257178,06/25/2021,40069,25,Johnston County,OK,28.6,3167,3167.0,33.8,3127,37.1,1288,58.8,93.4,3752.0,33.8,3752.0,40.1,3690.0,43.8,1473.0,67.2,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
257214,06/25/2021,UNK,25,Unknown County,OK,0.0,98622,98603.0,0.0,97293,0.0,25300,0.0,93.4,124709.0,0.0,124670.0,0.0,122563.0,0.0,32373.0,0.0,,,,,
257234,06/25/2021,40119,25,Payne County,OK,34.4,28133,28132.0,39.3,27290,41.2,7845,73.7,93.4,32935.0,40.3,32933.0,46.0,31693.0,47.8,8941.0,84.0,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
257260,06/25/2021,40153,25,Woodward County,OK,26.9,5444,5444.0,32.1,5378,35.0,2194,66.2,93.4,6207.0,30.7,6207.0,36.6,6091.0,39.7,2478.0,74.8,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
257268,06/25/2021,40047,25,Garfield County,OK,31.9,19453,19453.0,38.5,19041,42.0,7296,72.6,93.4,22725.0,37.2,22725.0,45.0,22112.0,48.7,8124.0,80.8,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
257327,06/25/2021,40151,25,Woods County,OK,29.1,2557,2557.0,33.9,2530,36.2,1109,72.5,93.4,2939.0,33.4,2939.0,39.0,2880.0,41.2,1208.0,79.0,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI
257369,06/25/2021,40093,25,Major County,OK,34.4,2625,2625.0,41.4,2598,45.9,1284,82.1,93.4,2949.0,38.7,2949.0,46.5,2910.0,51.4,1401.0,89.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
257377,06/25/2021,40123,25,Pontotoc County,OK,36.6,14008,14008.0,43.7,13699,47.1,4266,67.1,93.4,16512.0,43.1,16511.0,51.5,16034.0,55.1,4767.0,75.0,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
257461,06/25/2021,40141,25,Tillman County,OK,32.4,2349,2349.0,38.0,2316,41.6,1002,68.3,93.4,2738.0,37.8,2738.0,44.3,2685.0,48.2,1138.0,77.6,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
257531,06/25/2021,40005,25,Atoka County,OK,24.9,3421,3421.0,29.2,3413,32.0,1448,52.6,93.4,3735.0,27.1,3735.0,31.9,3708.0,34.7,1553.0,56.4,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
257565,06/25/2021,40009,25,Beckham County,OK,29.3,6408,6407.0,35.3,6308,38.5,2224,69.2,93.4,7259.0,33.2,7258.0,40.0,7108.0,43.4,2471.0,76.9,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
257626,06/25/2021,40051,25,Grady County,OK,26.0,14495,14495.0,30.5,14242,33.5,5372,57.5,93.4,16203.0,29.0,16203.0,34.1,15838.0,37.2,5853.0,62.7,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
257628,06/25/2021,40101,25,Muskogee County,OK,32.3,21953,21953.0,38.5,21477,41.8,8416,72.6,93.4,26908.0,39.6,26907.0,47.2,26165.0,50.9,9842.0,84.8,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
257636,06/25/2021,40053,25,Grant County,OK,29.6,1284,1284.0,35.2,1277,38.8,644,66.6,93.4,1483.0,34.2,1483.0,40.6,1469.0,44.6,726.0,75.1,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
257694,06/25/2021,40041,25,Delaware County,OK,24.4,10475,10475.0,27.9,10317,30.0,5264,48.7,93.4,13648.0,31.7,13647.0,36.3,13399.0,38.9,6696.0,61.9,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
257714,06/25/2021,40117,25,Pawnee County,OK,33.5,5493,5493.0,39.5,5357,42.7,2185,68.4,93.4,6338.0,38.7,6338.0,45.6,6152.0,49.0,2457.0,76.9,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
257740,06/25/2021,40071,25,Kay County,OK,29.2,12715,12715.0,34.9,12534,38.3,5681,66.8,93.4,14899.0,34.2,14898.0,40.9,14609.0,44.7,6439.0,75.7,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
257787,06/25/2021,40115,25,Ottawa County,OK,22.9,7122,7121.0,27.5,7038,30.0,3215,55.9,93.4,8633.0,27.7,8631.0,33.3,8469.0,36.1,3818.0,66.4,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
257790,06/25/2021,40063,25,Hughes County,OK,30.4,4032,4032.0,35.5,3995,38.5,1661,65.9,93.4,4555.0,34.3,4555.0,40.1,4487.0,43.2,1803.0,71.6,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
257803,06/25/2021,40099,25,Murray County,OK,32.7,4605,4605.0,38.3,4565,42.1,1818,64.1,93.4,5169.0,36.7,5169.0,43.0,5088.0,47.0,1985.0,70.0,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
257863,06/25/2021,40025,25,Cimarron County,OK,20.7,442,442.0,25.0,441,27.7,239,44.0,93.4,481.0,22.5,481.0,27.2,480.0,30.2,263.0,48.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
257912,06/25/2021,40043,25,Dewey County,OK,19.4,950,950.0,23.8,946,26.6,479,53.9,93.4,1026.0,21.0,1026.0,25.7,1019.0,28.7,504.0,56.8,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Mod-High VC/Low SVI
257982,06/25/2021,40031,25,Comanche County,OK,35.2,42466,42466.0,41.9,41289,44.7,11429,73.3,93.4,51326.0,42.5,51322.0,50.7,49427.0,53.5,13223.0,84.8,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
258007,06/25/2021,40059,25,Harper County,OK,33.3,1228,1228.0,40.1,1200,43.7,523,72.3,93.4,1381.0,37.4,1381.0,45.1,1336.0,48.7,557.0,77.0,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
258041,06/25/2021,40121,25,Pittsburg County,OK,30.2,13200,13199.0,35.5,13000,38.3,5295,59.6,93.4,15326.0,35.1,15324.0,41.2,15037.0,44.3,5871.0,66.1,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
258047,06/25/2021,40067,25,Jefferson County,OK,30.0,1802,1802.0,35.7,1791,39.4,842,65.4,93.4,2047.0,34.1,2047.0,40.6,2031.0,44.6,950.0,73.8,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
258130,06/25/2021,40039,25,Custer County,OK,33.2,9635,9635.0,39.9,9436,43.3,3110,75.9,93.4,11233.0,38.7,11231.0,46.5,10916.0,50.0,3437.0,83.8,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
258134,06/25/2021,40073,25,Kingfisher County,OK,30.8,4856,4855.0,37.4,4777,41.4,1721,66.7,93.4,5781.0,36.7,5780.0,44.5,5652.0,48.9,1976.0,76.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
258197,06/25/2021,40113,25,Osage County,OK,20.7,9744,9743.0,24.0,9553,25.9,3847,39.8,93.4,11878.0,25.3,11876.0,29.2,11594.0,31.4,4551.0,47.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
258349,06/25/2021,40105,25,Nowata County,OK,26.0,2622,2622.0,30.6,2593,33.1,1132,56.8,93.4,3331.0,33.1,3331.0,38.8,3287.0,42.0,1366.0,68.5,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
258490,06/25/2021,40003,25,Alfalfa County,OK,35.5,2027,2027.0,41.0,2020,43.9,756,65.5,93.4,2176.0,38.2,2175.0,44.0,2167.0,47.1,824.0,71.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
258495,06/25/2021,40107,25,Okfuskee County,OK,33.2,3977,3977.0,39.0,3903,42.2,1602,74.4,93.4,4477.0,37.3,4476.0,43.8,4376.0,47.3,1657.0,77.0,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
258500,06/25/2021,40143,25,Tulsa County,OK,41.3,268842,268839.0,49.6,260269,53.3,79213,82.1,93.4,308752.0,47.4,308735.0,57.0,296246.0,60.7,86378.0,89.5,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
258523,06/25/2021,40035,25,Craig County,OK,36.5,5164,5164.0,42.4,5108,46.0,2168,76.2,93.4,6140.0,43.4,6140.0,50.4,6049.0,54.4,2534.0,89.1,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
258541,06/25/2021,40055,25,Greer County,OK,27.0,1543,1541.0,31.0,1517,33.1,721,70.8,93.4,1756.0,30.7,1754.0,35.3,1722.0,37.6,831.0,81.6,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,High VC/High SVI
258627,06/25/2021,40013,25,Bryan County,OK,25.9,12427,12427.0,30.7,12266,33.3,5059,58.5,93.4,14189.0,29.6,14189.0,35.1,13944.0,37.9,5574.0,64.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
258635,06/25/2021,40029,25,Coal County,OK,27.9,1534,1534.0,32.9,1527,36.4,690,59.8,93.4,1706.0,31.0,1706.0,36.6,1689.0,40.3,738.0,64.0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
258731,06/25/2021,40065,25,Jackson County,OK,35.1,8603,8602.0,42.4,8479,46.0,2748,73.5,93.4,9998.0,40.8,9997.0,49.3,9790.0,53.1,3045.0,81.5,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
258732,06/25/2021,40017,25,Canadian County,OK,39.0,57839,57839.0,47.1,55825,50.9,15004,76.1,93.4,66593.0,44.9,66591.0,54.2,63704.0,58.0,16850.0,85.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
258757,06/25/2021,40081,25,Lincoln County,OK,27.0,9402,9402.0,31.7,9256,34.7,3892,59.9,93.4,10949.0,31.4,10949.0,37.0,10747.0,40.3,4351.0,67.0,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
258889,06/25/2021,40027,25,Cleveland County,OK,37.4,106223,106222.0,43.3,101765,45.5,27043,69.0,93.4,120829.0,42.5,120818.0,49.2,114692.0,51.2,29528.0,75.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
258898,06/25/2021,40001,25,Adair County,OK,21.1,4684,4684.0,25.7,4590,28.3,1818,51.7,93.4,6306.0,28.4,6306.0,34.6,6141.0,37.9,2171.0,61.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
258963,06/25/2021,40131,25,Rogers County,OK,31.2,28826,28825.0,36.6,28235,39.7,10650,69.1,93.4,33082.0,35.8,33080.0,42.0,32226.0,45.3,11751.0,76.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
258966,06/25/2021,40145,25,Wagoner County,OK,31.5,25646,25646.0,37.3,25022,40.5,8824,64.6,93.4,29404.0,36.2,29402.0,42.8,28473.0,46.1,9736.0,71.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
